Company,Fuel_Type,CC,HP,Speed,Acceleration,Price,Torque,Seats,Price_Log,Torque_Log,CC_Scaled,HP_Scaled,Speed_Scaled,Acceleration_Scaled
Jaguar Land Rover,Petrol,3112.0,340.0,250.0,5.4,65000.0,480.0,5.0,11.082157933374816,6.175867270105761,0.16304810107566095,0.14617872878768276,0.6328166540087526,-0.6577546313191189
Jaguar Land Rover,Petrol,2843.8,250.0,240.0,6.2,50000.0,365.0,5.0,10.819798284210286,5.902633333401366,0.0220800031251604,-0.25810508154806927,0.4441750610714167,-0.41553479361731516
Jaguar Land Rover,Petrol,4226.2,380.0,280.0,4.8,80000.0,460.0,2.0,11.289794413577894,6.133398042996649,0.7486806690713649,0.3258604222702392,1.1987414328207604,-0.8394195095954718
Jaguar Land Rover,Petrol,2845.8,300.0,250.0,5.5,55000.0,400.0,5.0,10.915106645867503,5.993961427306569,0.023131219366402018,-0.03350296469487372,0.6328166540087526,-0.6274771516063935
Jaguar Land Rover,Petrol,1419.48,340.0,250.0,5.4,60000.0,450.0,5.0,11.002116507732017,6.111467339502679,-0.7265541552374686,0.14617872878768276,0.6328166540087526,-0.6577546313191189
Jaguar Land Rover,Petrol,3091.6,550.0,300.0,3.9,100000.0,680.0,2.0,11.51293546492023,6.523562306149512,0.1523256954149964,1.0895076195711042,1.5760246186954323,-1.111916827010001
Jaguar Land Rover,Electric,4638.2,400.0,200.0,4.5,85000.0,696.0,5.0,11.350418300109132,6.546785410760524,0.9652312147671377,0.41570126901151744,-0.3103913106779271,-0.9302519487336482
Jaguar Land Rover,Petrol,3112.0,340.0,250.0,5.4,65000.0,480.0,5.0,11.082157933374816,6.175867270105761,0.16304810107566095,0.14617872878768276,0.6328166540087526,-0.6577546313191189
Jaguar Land Rover,Petrol,3324.4,510.0,280.0,4.2,90000.0,625.0,5.0,11.407576060361786,6.439350371100098,0.27468726589552056,0.9098259260885477,1.1987414328207604,-1.0210843878718245
Jaguar Land Rover,Petrol,3324.4,450.0,290.0,4.0,90000.0,600.0,2.0,11.407576060361786,6.398594934535208,0.27468726589552056,0.640303385864713,1.3873830257580964,-1.0816393472972756
Jaguar Land Rover,Plug-in Hybrid,3380.6,398.0,220.0,5.1,75000.0,640.0,5.0,11.225256725762893,6.46302945692067,0.30422644227440987,0.4067171843373896,0.06689187519674483,-0.7485870704572956
Jaguar Land Rover,Petrol,2922.8,300.0,250.0,5.5,60000.0,400.0,2.0,11.002116507732017,5.993961427306569,0.06360304465420422,-0.03350296469487372,0.6328166540087526,-0.6274771516063935
Acura,Hybrid,2888.2,600.0,307.0,2.9,157000.0,666.0,2.0,11.964007453736912,6.502790045915623,0.04541700368072407,1.3141097364242997,1.7080737337515675,-1.4146916241372558
Acura,Petrol,2108.48,290.0,250.0,5.7,62000.0,362.0,5.0,11.034905792929415,5.8944028342648505,-0.36441016012973204,-0.07842338806551283,0.6328166540087526,-0.5669221921809425
Acura,Petrol,2922.0,290.0,190.0,6.0,60000.0,362.0,7.0,11.002116507732017,5.8944028342648505,0.06318255815770747,-0.07842338806551283,-0.499032903615263,-0.47608975304276613
Acura,Petrol,1740.6,272.0,210.0,6.6,45000.0,400.0,5.0,10.714439990727769,5.993961427306569,-0.5577708755437149,-0.15928015013266325,-0.12174971774059111,-0.29442487476641344
Acura,Petrol,2019.0,201.0,200.0,6.6,30000.0,180.0,5.0,10.308985993422082,5.198497031265826,-0.41144157476288196,-0.47821515606420095,-0.3103913106779271,-0.29442487476641344
Acura,Petrol,2843.8,290.0,250.0,5.7,50000.0,362.0,5.0,10.819798284210286,5.8944028342648505,0.0220800031251604,-0.07842338806551283,0.6328166540087526,-0.5669221921809425
Acura,Petrol,2008.8,272.0,210.0,6.6,50000.0,400.0,5.0,10.819798284210286,5.993961427306569,-0.4168027775932142,-0.15928015013266325,-0.12174971774059111,-0.29442487476641344
Acura,Petrol,3170.2,290.0,190.0,6.0,55000.0,362.0,7.0,10.915106645867503,5.8944028342648505,0.19363849369579186,-0.07842338806551283,-0.499032903615263,-0.47608975304276613
Acura,Petrol,2743.2,272.0,210.0,6.6,55000.0,400.0,5.0,10.915106645867503,5.993961427306569,-0.030796173809293052,-0.15928015013266325,-0.12174971774059111,-0.29442487476641344
Acura,Petrol,2843.8,290.0,250.0,5.7,50000.0,362.0,5.0,10.819798284210286,5.8944028342648505,0.0220800031251604,-0.07842338806551283,0.6328166540087526,-0.5669221921809425
Acura,Petrol,2400.0,206.0,210.0,6.0,35000.0,247.0,5.0,10.463131911491967,5.5134287461649825,-0.21118488080635417,-0.4557549443788814,-0.12174971774059111,-0.47608975304276613
Acura,Hybrid,3500.0,321.0,190.0,6.0,55000.0,335.0,7.0,10.915106645867503,5.817111159963204,0.3669840518765344,0.06082992438346843,-0.499032903615263,-0.47608975304276613
Acura,Hybrid,1500.0,247.0,210.0,6.6,50000.0,400.0,5.0,10.819798284210286,5.993961427306569,-0.6842321893650811,-0.27158120855926104,-0.12174971774059111,-0.29442487476641344
Acura,Petrol,2400.0,201.0,200.0,6.6,30000.0,180.0,5.0,10.308985993422082,5.198497031265826,-0.21118488080635417,-0.47821515606420095,-0.3103913106779271,-0.29442487476641344
Acura,Hybrid,3493.0,500.0,300.0,3.0,150000.0,600.0,2.0,11.918397239722838,6.398594934535208,0.3633047950321887,0.8649055027179086,1.5760246186954323,-1.3844141444245304
Acura,Petrol,1500.0,272.0,210.0,6.6,45000.0,400.0,5.0,10.714439990727769,5.993961427306569,-0.6842321893650811,-0.15928015013266325,-0.12174971774059111,-0.29442487476641344
Acura,Petrol,3500.0,290.0,250.0,5.7,50000.0,362.0,5.0,10.819798284210286,5.8944028342648505,0.3669840518765344,-0.07842338806551283,0.6328166540087526,-0.5669221921809425
Acura,Petrol,2400.0,201.0,200.0,6.6,30000.0,180.0,5.0,10.308985993422082,5.198497031265826,-0.21118488080635417,-0.47821515606420095,-0.3103913106779271,-0.29442487476641344
Acura,Petrol,3500.0,290.0,190.0,6.0,55000.0,362.0,7.0,10.915106645867503,5.8944028342648505,0.3669840518765344,-0.07842338806551283,-0.499032903615263,-0.47608975304276613
Acura,Hybrid,3493.0,537.0,307.0,2.9,157000.0,666.0,2.0,11.964007453736912,6.502790045915623,0.3633047950321887,1.0311110691892733,1.7080737337515675,-1.4146916241372558
Acura,Petrol,3500.0,290.0,190.0,6.0,58000.0,362.0,7.0,10.968215530759236,5.8944028342648505,0.3669840518765344,-0.07842338806551283,-0.499032903615263,-0.47608975304276613
Acura,Petrol,3500.0,290.0,250.0,5.7,46000.0,362.0,5.0,10.736418414365376,5.8944028342648505,0.3669840518765344,-0.07842338806551283,0.6328166540087526,-0.5669221921809425
Acura,Hybrid,3493.0,537.0,307.0,2.9,157000.0,666.0,2.0,11.964007453736912,6.502790045915623,0.3633047950321887,1.0311110691892733,1.7080737337515675,-1.4146916241372558
Acura,Petrol,1500.0,272.0,210.0,6.6,42000.0,400.0,5.0,10.645448706505872,5.993961427306569,-0.6842321893650811,-0.15928015013266325,-0.12174971774059111,-0.29442487476641344
Acura,Petrol,2400.0,201.0,200.0,6.6,28000.0,180.0,5.0,10.239995502805316,5.198497031265826,-0.21118488080635417,-0.47821515606420095,-0.3103913106779271,-0.29442487476641344
Acura,Petrol,3000.0,355.0,250.0,5.1,54000.0,480.0,5.0,10.896757843893464,6.175867270105761,0.10417999156613048,0.21355936384364144,0.6328166540087526,-0.7485870704572956
Acura,Hybrid,3500.0,321.0,190.0,6.0,52000.0,335.0,7.0,10.859018228147887,5.817111159963204,0.3669840518765344,0.06082992438346843,-0.499032903615263,-0.47608975304276613
Peugeot,Petrol,1199.0,82.0,180.0,10.5,22000.0,160.0,5.0,9.99884318585288,5.081404364984463,-0.8424402336719443,-1.0127681941748063,-0.6876744965525989,0.8863968340298801
Peugeot,Petrol,1199.0,100.0,190.0,9.0,25000.0,205.0,5.0,10.12667110305036,5.327876168789581,-0.8424402336719443,-0.931911432107656,-0.499032903615263,0.43223463833899806
Peugeot,Petrol,1598.0,115.0,185.0,10.0,23500.0,150.0,5.0,10.064798252418377,5.017279836814924,-0.632722593544242,-0.8645307970516973,-0.593353700083931,0.7350094354662527
Peugeot,Petrol,1598.0,130.0,200.0,8.0,28000.0,230.0,5.0,10.239995502805316,5.442417710521793,-0.632722593544242,-0.7971501619957387,-0.3103913106779271,0.12945984121174334
Peugeot,Petrol,1598.0,180.0,210.0,7.5,32000.0,400.0,5.0,10.373522431293592,5.993961427306569,-0.632722593544242,-0.5725480451425431,-0.12174971774059111,-0.02192755735188404
Peugeot,Diesel,1998.0,165.0,200.0,9.5,35000.0,400.0,7.0,10.463131911491967,5.993961427306569,-0.4224793452959189,-0.6399286801985018,-0.3103913106779271,0.5836220369026255
Peugeot,Petrol,1998.0,180.0,235.0,8.0,35500.0,300.0,5.0,10.477316144080852,5.707110264748875,-0.4224793452959189,-0.5725480451425431,0.34985426460274877,0.12945984121174334
Peugeot,Diesel,1560.0,75.0,160.0,12.0,22500.0,200.0,5.0,10.021315031649332,5.303304908059076,-0.6526957021278327,-1.0442124905342538,-1.0649576824272708,1.3405590297207624
Peugeot,Diesel,1997.0,120.0,180.0,10.0,30000.0,300.0,3.0,10.308985993422082,5.707110264748875,-0.4230049534165397,-0.8420705853663778,-0.6876744965525989,0.7350094354662527
Peugeot,Diesel,2200.0,140.0,160.0,11.0,32000.0,340.0,3.0,10.373522431293592,5.831882477283517,-0.3163065049305157,-0.7522297386250996,-1.0649576824272708,1.0377842325935076
Peugeot,Electric,50.0,136.0,150.0,8.1,35000.0,260.0,5.0,10.463131911491967,5.564520407322694,-1.4463639642652524,-0.7701979079733552,-1.2535992753646068,0.15973732092446868
Peugeot,Electric,50.0,136.0,150.0,8.5,38000.0,260.0,5.0,10.545367754151743,5.564520407322694,-1.4463639642652524,-0.7701979079733552,-1.2535992753646068,0.2808472397753707
Peugeot,Petrol,1598.0,208.0,230.0,6.5,28000.0,300.0,5.0,10.239995502805316,5.707110264748875,-0.632722593544242,-0.4467708597047536,0.2555334681340808,-0.32470235447913876
Peugeot,Petrol,1598.0,270.0,250.0,6.0,35000.0,330.0,5.0,10.463131911491967,5.802118375377063,-0.632722593544242,-0.16826423480679106,0.6328166540087526,-0.47608975304276613
Peugeot,Hybrid,3799.8,360.0,250.0,5.2,55000.0,520.0,5.0,10.915106645867503,6.255750041753367,0.5245613664386526,0.236019575528961,0.6328166540087526,-0.7183095907445699
Peugeot,Petrol,1199.0,130.0,205.0,9.3,25000.0,230.0,5.0,10.12667110305036,5.442417710521793,-0.8424402336719443,-0.7971501619957387,-0.21607051420925907,0.5230670774771747
Peugeot,Petrol,1199.0,130.0,200.0,9.7,27000.0,230.0,5.0,10.203629181337648,5.442417710521793,-0.8424402336719443,-0.7971501619957387,-0.3103913106779271,0.6441769963280761
Peugeot,Petrol,1499.0,180.0,210.0,8.0,30000.0,250.0,5.0,10.308985993422082,5.5254529391317835,-0.684757797485702,-0.5725480451425431,-0.12174971774059111,0.12945984121174334
Peugeot,Petrol,1499.0,180.0,200.0,8.5,33000.0,250.0,7.0,10.404293143019792,5.5254529391317835,-0.684757797485702,-0.5725480451425431,-0.3103913106779271,0.2808472397753707
Peugeot,Petrol,1499.0,180.0,225.0,8.0,35000.0,250.0,5.0,10.463131911491967,5.5254529391317835,-0.684757797485702,-0.5725480451425431,0.1612126716654128,0.12945984121174334
Peugeot,Petrol,1598.0,200.0,220.0,7.5,35000.0,280.0,5.0,10.463131911491967,5.638354669333745,-0.632722593544242,-0.48270719840126486,0.06689187519674483,-0.02192755735188404
Peugeot,Petrol,1598.0,225.0,235.0,6.8,40000.0,300.0,5.0,10.596659732783579,5.707110264748875,-0.632722593544242,-0.3704061399746671,0.34985426460274877,-0.2338699153409624
Peugeot,Hybrid,2140.4,300.0,235.0,6.0,45000.0,400.0,5.0,10.714439990727769,5.993961427306569,-0.34763274891951584,-0.03350296469487372,0.34985426460274877,-0.47608975304276613
Peugeot,Hybrid,2111.4,300.0,210.0,6.5,48000.0,400.0,7.0,10.778977123006351,5.993961427306569,-0.36287538441751926,-0.03350296469487372,-0.12174971774059111,-0.32470235447913876
Peugeot,Petrol,1199.0,130.0,200.0,9.5,28000.0,230.0,5.0,10.239995502805316,5.442417710521793,-0.8424402336719443,-0.7971501619957387,-0.3103913106779271,0.5836220369026255
Peugeot,Diesel,1560.0,100.0,170.0,12.0,25000.0,260.0,5.0,10.12667110305036,5.564520407322694,-0.6526957021278327,-0.931911432107656,-0.8763160894899349,1.3405590297207624
Peugeot,Diesel,1997.0,120.0,160.0,13.0,30000.0,320.0,3.0,10.308985993422082,5.771441123130016,-0.4230049534165397,-0.8420705853663778,-1.0649576824272708,1.643333826848017
Peugeot,Diesel,2200.0,130.0,140.0,14.0,35000.0,350.0,3.0,10.463131911491967,5.860786223465865,-0.3163065049305157,-0.7971501619957387,-1.4422408683019428,1.9461086239752718
Peugeot,Electric,1686.2,136.0,130.0,9.0,40000.0,260.0,5.0,10.596659732783579,5.564520407322694,-0.5863639573054867,-0.7701979079733552,-1.6308824612392787,0.43223463833899806
Peugeot,Electric,2203.8,136.0,130.0,9.5,45000.0,260.0,5.0,10.714439990727769,5.564520407322694,-0.3143091940721566,-0.7701979079733552,-1.6308824612392787,0.5836220369026255
Peugeot,Hybrid,2108.8,225.0,250.0,5.5,45000.0,360.0,5.0,10.714439990727769,5.8888779583328805,-0.3642419655311333,-0.3704061399746671,0.6328166540087526,-0.6274771516063935
Peugeot,Hybrid,3799.8,360.0,250.0,5.0,55000.0,520.0,5.0,10.915106645867503,6.255750041753367,0.5245613664386526,0.236019575528961,0.6328166540087526,-0.7788645501700209
Peugeot,Hybrid,1762.28,360.0,250.0,5.2,60000.0,520.0,5.0,11.002116507732017,6.255750041753367,-0.5463756914886557,0.236019575528961,0.6328166540087526,-0.7183095907445699
Peugeot,Hybrid,2947.0,300.0,235.0,6.0,50000.0,400.0,5.0,10.819798284210286,5.993961427306569,0.07632276117322767,-0.03350296469487372,0.34985426460274877,-0.47608975304276613
Peugeot,Petrol,1199.0,100.0,190.0,11.2,22000.0,205.0,5.0,9.99884318585288,5.327876168789581,-0.8424402336719443,-0.931911432107656,-0.499032903615263,1.0983391920189582
Peugeot,Petrol,1499.0,130.0,200.0,10.0,30000.0,240.0,5.0,10.308985993422082,5.484796933490655,-0.684757797485702,-0.7971501619957387,-0.3103913106779271,0.7350094354662527
Peugeot,Petrol,1499.0,130.0,190.0,10.5,33000.0,240.0,7.0,10.404293143019792,5.484796933490655,-0.684757797485702,-0.7971501619957387,-0.499032903615263,0.8863968340298801
Peugeot,Petrol,1499.0,130.0,200.0,9.8,32000.0,240.0,5.0,10.373522431293592,5.484796933490655,-0.684757797485702,-0.7971501619957387,-0.3103913106779271,0.6744544760408021
Peugeot,Petrol,1499.0,130.0,190.0,10.2,35000.0,240.0,7.0,10.463131911491967,5.484796933490655,-0.684757797485702,-0.7971501619957387,-0.499032903615263,0.7955643948917035
Peugeot,Petrol,1598.0,180.0,210.0,8.5,35000.0,250.0,5.0,10.463131911491967,5.5254529391317835,-0.632722593544242,-0.5725480451425431,-0.12174971774059111,0.2808472397753707
Peugeot,Petrol,1598.0,180.0,200.0,9.0,38000.0,250.0,7.0,10.545367754151743,5.5254529391317835,-0.632722593544242,-0.5725480451425431,-0.3103913106779271,0.43223463833899806
Peugeot,Petrol,1199.0,130.0,200.0,9.3,25000.0,230.0,5.0,10.12667110305036,5.442417710521793,-0.8424402336719443,-0.7971501619957387,-0.3103913106779271,0.5230670774771747
Peugeot,Petrol,1598.0,180.0,210.0,8.2,40000.0,250.0,7.0,10.596659732783579,5.5254529391317835,-0.632722593544242,-0.5725480451425431,-0.12174971774059111,0.19001480063719406
Peugeot,Petrol,1598.0,180.0,220.0,8.4,35000.0,300.0,5.0,10.463131911491967,5.707110264748875,-0.632722593544242,-0.5725480451425431,0.06689187519674483,0.2505697600626453
Peugeot,Petrol,1598.0,180.0,210.0,8.6,37000.0,300.0,5.0,10.518700218288165,5.707110264748875,-0.632722593544242,-0.5725480451425431,-0.12174971774059111,0.31112471948809606
Peugeot,Petrol,1199.0,130.0,200.0,9.0,28000.0,230.0,5.0,10.239995502805316,5.442417710521793,-0.8424402336719443,-0.7971501619957387,-0.3103913106779271,0.43223463833899806
Peugeot,Petrol,1199.0,82.0,180.0,12.0,20000.0,115.0,5.0,9.90353755128617,4.7535901911063645,-0.8424402336719443,-1.0127681941748063,-0.6876744965525989,1.3405590297207624
Peugeot,Petrol,1199.0,100.0,190.0,11.2,22000.0,205.0,5.0,9.99884318585288,5.327876168789581,-0.8424402336719443,-0.931911432107656,-0.499032903615263,1.0983391920189582
Ford,Petrol/Hybrid,1750.0,205.0,220.0,7.5,32500.0,300.0,5.0,10.389026137075234,5.707110264748875,-0.5528301592098792,-0.4602469867159453,0.06689187519674483,-0.02192755735188404
Ford,Petrol,2750.0,282.5,220.0,6.5,37500.0,400.0,5.0,10.53212287826962,5.993961427306569,-0.027222038589071462,-0.11211370559349217,0.06689187519674483,-0.32470235447913876
Ford,Petrol,1250.0,142.5,200.0,7.0,20000.0,210.0,5.0,9.90353755128617,5.351858133476067,-0.8156342195202831,-0.7409996327824397,-0.3103913106779271,-0.1733149559155114
Ford,Petrol,1500.0,210.0,220.0,6.5,25000.0,275.0,5.0,10.12667110305036,5.62040086571715,-0.6842321893650811,-0.43778677503062574,0.06689187519674483,-0.32470235447913876
Ford,Petrol,1200.0,77.5,165.0,10.5,13500.0,120.0,5.0,9.510519035757246,4.795790545596741,-0.8419146255513235,-1.032982384691594,-0.9706368859586029,0.8863968340298801
Ford,Petrol,1500.0,144.5,180.0,9.0,22500.0,185.0,5.0,10.021315031649332,5.225746673713202,-0.6842321893650811,-0.7320155481083119,-0.6876744965525989,0.43223463833899806
Ford,Petrol/Hybrid,2000.0,190.5,190.0,7.5,31500.0,215.0,5.0,10.357774570341576,5.375278407684165,-0.4214281290546773,-0.525381600603372,-0.499032903615263,-0.02192755735188404
Ford,Petrol,2350.0,292.5,200.0,6.5,40000.0,437.5,5.0,10.596659732783579,6.083359811812238,-0.23746528683739457,-0.06719328222285305,-0.3103913106779271,-0.32470235447913876
Ford,Petrol,2650.0,350.0,200.0,6.0,45000.0,460.0,7.0,10.714439990727769,6.133398042996649,-0.07978285065115223,0.19109915215832188,-0.3103913106779271,-0.47608975304276613
Ford,Petrol,4450.0,387.5,180.0,6.5,62500.0,725.0,8.0,11.042937835596494,6.587550014824796,0.8663117664663017,0.35955073979821855,-0.6876744965525989,-0.32470235447913876
Ford,Petrol,2500.0,292.5,200.0,7.5,42500.0,500.0,4.0,10.657282884047461,6.2166061010848646,-0.1586240687442734,-0.06719328222285305,-0.3103913106779271,-0.02192755735188404
Ford,Petrol,1750.0,215.5,185.0,7.0,32000.0,312.5,5.0,10.373522431293592,5.7477993600729755,-0.5528301592098792,-0.41308054217677426,-0.593353700083931,-0.1733149559155114
Ford,Petrol/Diesel,4150.0,370.0,200.0,5.75,55000.0,550.0,5.0,10.915106645867503,6.311734809152915,0.7086293302800594,0.2809399988996001,-0.3103913106779271,-0.5517834523245798
Ford,Petrol/Diesel,6750.0,430.0,180.0,6.75,55000.0,875.0,5.0,10.915106645867503,6.775366090936392,2.0752104438941594,0.5504625391234348,-0.6876744965525989,-0.2490086551973251
Ford,Diesel,7000.0,462.5,180.0,7.5,60000.0,1125.0,5.0,11.002116507732017,7.026426808699636,2.206612474049362,0.6964539150780119,-0.6876744965525989,-0.02192755735188404
Ford,Hybrid/Petrol,2250.0,220.5,180.0,7.25,26000.0,315.0,5.0,10.165890277802454,5.755742213586912,-0.29002609889947534,-0.39062033049145467,-0.6876744965525989,-0.09762125663369772
Ford,Petrol/Diesel,2500.0,297.5,180.0,6.5,35000.0,470.0,5.0,10.463131911491967,6.154858094016418,-0.1586240687442734,-0.0447330705375335,-0.6876744965525989,-0.32470235447913876
Ford,Electric,2636.0,385.0,180.0,5.76,52000.0,444.8,5.0,10.859018228147887,6.099870420951769,-0.08714136433984354,0.3483206339555588,-0.6876744965525989,-0.5487557043533073
Ford,Electric,2365.2799999999997,452.0,180.0,4.5,65000.0,1051.0,5.0,11.082157933374816,6.9584483932976555,-0.22943399475430876,0.6492874705388408,-0.6876744965525989,-0.9302519487336482
Ford,Hybrid,2500.0,200.0,180.0,7.7,33000.0,295.8,5.0,10.404293143019792,5.693058511293225,-0.1586240687442734,-0.48270719840126486,-0.6876744965525989,0.03862740207356696
Ford,Hybrid,3300.0,318.0,180.0,7.5,52500.0,500.0,7.0,10.868587496017359,6.2166061010848646,0.2618624277523728,0.04735379737227669,-0.6876744965525989,-0.02192755735188404
Ford,Petrol,5000.0,450.0,250.0,4.3,55000.0,530.0,4.0,10.915106645867503,6.274762021241939,1.155396232807746,0.640303385864713,0.6328166540087526,-0.9908069081590992
Ford,Petrol,3500.0,660.0,348.0,3.0,500000.0,746.0,2.0,13.122365377402328,6.616065185132817,0.3669840518765344,1.5836322766481346,2.481504264794645,-1.3844141444245304
Ford,Petrol,2300.0,280.0,250.0,5.7,30000.0,420.0,5.0,10.308985993422082,6.042632833682381,-0.26374569286843497,-0.12334381143615195,0.6328166540087526,-0.5669221921809425
Ford,Petrol,1500.0,200.0,230.0,6.5,23000.0,290.0,5.0,10.043292972227004,5.673323267171493,-0.6842321893650811,-0.48270719840126486,0.2555334681340808,-0.32470235447913876
Ford,Petrol,3000.0,400.0,220.0,5.5,70000.0,583.0,4.0,11.156264806643742,6.369900982828227,0.10417999156613048,0.41570126901151744,0.06689187519674483,-0.6274771516063935
Ford,Petrol,2700.0,392.0,200.0,6.0,45000.0,583.0,5.0,10.714439990727769,6.369900982828227,-0.05350244462011185,0.37976493031500613,-0.3103913106779271,-0.47608975304276613
Ford,Petrol,3500.0,450.0,200.0,5.0,70000.0,691.0,5.0,11.156264806643742,6.539585955617669,0.3669840518765344,0.640303385864713,-0.3103913106779271,-0.7788645501700209
Ford,Petrol,1000.0,123.0,191.0,9.6,28000.0,200.0,5.0,10.239995502805316,5.303304908059076,-0.947036249675485,-0.8285944583551861,-0.4801687443215294,0.6138995166153508
Ford,Petrol,1500.0,140.0,180.0,11.0,32000.0,225.0,5.0,10.373522431293592,5.420534999272286,-0.6842321893650811,-0.7522297386250996,-0.6876744965525989,1.0377842325935076
Ford,Diesel,2000.0,210.0,190.0,10.5,52000.0,500.0,7.0,10.859018228147887,6.2166061010848646,-0.4214281290546773,-0.43778677503062574,-0.499032903615263,0.8863968340298801
Ford,Petrol,3500.0,287.0,200.0,7.9,31000.0,345.0,7.0,10.34177474101152,5.846438775057725,0.3669840518765344,-0.09189951507670456,-0.3103913106779271,0.09918236149901796
Ford,Diesel,2000.0,170.0,160.0,12.0,43455.0,405.0,5.0,10.679504210918369,6.0063531596017325,-0.4214281290546773,-0.6174684685131823,-1.0649576824272708,1.3405590297207624
Ford,Petrol,2000.0,162.0,175.0,10.5,29365.0,200.0,4.4,10.287592821522884,5.303304908059076,-0.4214281290546773,-0.6534048072096935,-0.7819952930212669,0.8863968340298801
Ford,Diesel,6700.0,475.0,165.0,8.5,61625.0,1424.0,5.2,11.02883913839386,7.261927092702751,2.0489300378631192,0.7526044442913108,-0.9706368859586029,0.2808472397753707
Ford,Diesel,6700.0,475.0,165.0,8.8,64540.0,1424.0,5.0,11.075055959753039,7.261927092702751,2.0489300378631192,0.7526044442913108,-0.9706368859586029,0.3716796789135473
Ford,Petrol,5200.0,760.0,290.0,3.5,79420.0,847.0,2.0,11.282518095892803,6.742880635791903,1.2605178569319075,2.032836510354526,1.3873830257580964,-1.233026745860903
Ford,Petrol,5200.0,526.0,280.0,4.0,59140.0,582.0,2.0,10.987679702292933,6.368187186350492,1.2605178569319075,0.9816986034815703,1.1987414328207604,-1.0816393472972756
Ford,Petrol,3500.0,400.0,180.0,6.5,64695.0,678.0,5.0,11.077454654775659,6.520621127558696,0.3669840518765344,0.41570126901151744,-0.6876744965525989,-0.32470235447913876
Ford,Petrol,3500.0,450.0,190.0,6.1,84910.0,678.0,5.0,11.349358928099893,6.520621127558696,0.3669840518765344,0.640303385864713,-0.499032903615263,-0.44581227333004075
Ford,Petrol,3000.0,400.0,230.0,6.0,56505.0,563.0,7.0,10.94210210618654,6.335054251498059,0.10417999156613048,0.41570126901151744,0.2555334681340808,-0.47608975304276613
Ford,Petrol,3500.0,440.0,210.0,6.8,79560.0,691.0,4.4,11.284279302019133,6.539585955617669,0.3669840518765344,0.595382962494074,-0.12174971774059111,-0.2338699153409624
Ford,Diesel,2000.0,130.0,160.0,12.5,35000.0,385.0,6.6,10.463131911491967,5.955837369464831,-0.4214281290546773,-0.7971501619957387,-1.0649576824272708,1.4919464282843897
Ford,Petrol,7300.0,350.0,140.0,13.0,36000.0,569.0,2.0,10.491301994830229,6.345636360828596,2.364294910235604,0.19109915215832188,-1.4422408683019428,1.643333826848017
Ford,Diesel,2000.0,170.0,160.0,11.5,37000.0,405.0,2.0,10.518700218288165,6.0063531596017325,-0.4214281290546773,-0.6174684685131823,-1.0649576824272708,1.189171631157135
Ford,Electric,2654.2,266.0,140.0,9.0,52000.0,430.0,5.8,10.859018228147887,6.066108090103747,-0.07757529654454494,-0.18623240415504672,-1.4422408683019428,0.43223463833899806
Ford,Hybrid,1608.4,457.0,225.0,6.0,53000.0,825.0,7.0,10.87806606028079,6.716594773520978,-0.6272562690897856,0.6717476822241604,0.1612126716654128,-0.47608975304276613
Ford,Hybrid,2091.0,191.0,180.0,7.8,25000.0,210.0,5.0,10.12667110305036,5.351858133476067,-0.3735977900781838,-0.5231355794348401,-0.6876744965525989,0.06890488178629232
Ford,Petrol,5000.0,450.0,250.0,4.5,60000.0,570.0,4.0,11.002116507732017,6.3473892096560105,1.155396232807746,0.640303385864713,0.6328166540087526,-0.9302519487336482
Ford,Diesel,2000.0,210.0,180.0,8.0,40000.0,500.0,5.0,10.596659732783579,6.2166061010848646,-0.4214281290546773,-0.43778677503062574,-0.6876744965525989,0.12945984121174334
Ford,Hybrid,2011.4,221.0,190.0,7.5,38000.0,210.0,5.0,10.545367754151743,5.351858133476067,-0.4154361964796,-0.3883743093229227,-0.499032903615263,-0.02192755735188404
Ford,Petrol,2700.0,310.0,200.0,6.7,45000.0,542.0,5.0,10.714439990727769,6.297109319933935,-0.05350244462011185,0.0114174586757654,-0.3103913106779271,-0.2641473950536878
Ford,Petrol,3000.0,400.0,230.0,5.9,55000.0,563.0,7.0,10.915106645867503,6.335054251498059,0.10417999156613048,0.41570126901151744,0.2555334681340808,-0.5063672327554916
Mitsubishi,Petrol,1200.0,78.0,170.0,12.0,17000.0,100.0,5.0,9.741027444837728,4.61512051684126,-0.8419146255513235,-1.0307363635230622,-0.8763160894899349,1.3405590297207624
Mitsubishi,Petrol,1200.0,78.0,170.0,12.0,18000.0,100.0,5.0,9.798182590890704,4.61512051684126,-0.8419146255513235,-1.0307363635230622,-0.8763160894899349,1.3405590297207624
Mitsubishi,Petrol,2500.0,181.0,190.0,9.5,31500.0,245.0,7.0,10.357774570341576,5.5053315359323625,-0.1586240687442734,-0.5680560028054792,-0.499032903615263,0.5836220369026255
Mitsubishi,Hybrid,2049.32,248.0,170.0,10.5,41000.0,300.0,5.0,10.62135173563291,5.707110264748875,-0.39550513654565894,-0.26708916622219714,-0.8763160894899349,0.8863968340298801
Mitsubishi,Petrol,1500.0,152.0,180.0,9.8,26500.0,250.0,5.0,10.184937747111391,5.5254529391317835,-0.6842321893650811,-0.6983252305803327,-0.6876744965525989,0.6744544760408021
Mitsubishi,Petrol,2000.0,148.0,190.0,10.0,24500.0,197.0,5.0,10.106469212026385,5.288267030694535,-0.4214281290546773,-0.7162933999285883,-0.499032903615263,0.7350094354662527
